timestamp,sensor_id,observed_value,power_matrix,spatial_displacement,row_hash
2026-05-20 00:00:00,ZONE-01-AMOC-CONVEYOR,34.999999981247036,1000.0,0.0,758393c8c4f5542f1c987dfb5d75babb131bfa250c2f895abe29f7c88c6e17f4
2026-05-27 00:00:00,ZONE-01-AMOC-CONVEYOR,35.0000000408801,1000.0,0.0,d933298b818b20a50a67cc4029830c631548c13bb1acad8d601c1a44858ce56f
2026-06-03 00:00:00,ZONE-01-AMOC-CONVEYOR,34.99999996263801,1000.0,0.0,074c90d5ffcb9c9078b0f5b3948b6f58d9e6bb1ca1999861a259974768feec9d
2026-06-10 00:00:00,ZONE-01-AMOC-CONVEYOR,34.99999995911108,1000.0,0.0,9f40f95a4ecbdda1802cf7ee40d0e2f4425a164e022e2156fa0660d5320eb7d2
2026-06-17 00:00:00,ZONE-01-AMOC-CONVEYOR,34.99999997660754,1000.0,0.0,11dd1df8ddd8cd1c9467409f9a013ece122c1af8352f3e7a03ce85827fe3a2bf
2026-06-24 00:00:00,ZONE-01-AMOC-CONVEYOR,34.99999994692197,1000.0,0.0,19eff74f11a908c42572df3b7c2c0aa91a2d1f564a6fd80405d61f595b47f9ba
2026-07-01 00:00:00,ZONE-01-AMOC-CONVEYOR,34.999999952849706,1000.0,0.0,ec41846947da26c988a859f7fd0a548434bb1a2f781f0516d616a1e6bf64377d
2026-07-08 00:00:00,ZONE-01-AMOC-CONVEYOR,34.999999943146975,1000.0,0.0,fe969c56c109accd85a6412e7dc7a57913b7f24f93cb3a82232aca81d2b53833
2026-07-15 00:00:00,ZONE-01-AMOC-CONVEYOR,34.99999990998904,1000.0,0.0,1f78f3c3cea8421a423a40e422511c879764dd6bde197551742f63f47a0a489a
2026-07-22 00:00:00,ZONE-01-AMOC-CONVEYOR,34.99999991657919,1000.0,0.0,a48a844edfbeed40c84e45294e736a608642d68d6e42c9dd2717a2cb076e6ecd
2026-07-29 00:00:00,ZONE-01-AMOC-CONVEYOR,34.9999998802566,1000.0,0.0,87fed0d3bd1d78909949b278dc81c578f2da5696a777a98c71aa5014150911ce
2026-08-05 00:00:00,ZONE-01-AMOC-CONVEYOR,34.999999919257434,1000.0,0.0,ccdcdd80160571ee31c620af2af4722983b5e0ecd60d0d66d05aaa2af7bc2260
2026-08-12 00:00:00,ZONE-01-AMOC-CONVEYOR,34.99999989435445,1000.0,0.0,4f984b76f86ac27b026d48b9f8d60a80261da78b4b5760b4dfb301ee334e2060
2026-08-19 00:00:00,ZONE-01-AMOC-CONVEYOR,34.99999989167232,1000.0,0.0,35837e1212c93802b14c5098edbd080020cbf014555be47d0480c8d612f9c4da
2026-08-26 00:00:00,ZONE-01-AMOC-CONVEYOR,34.99999988231344,1000.0,0.0,40be5f02c1299efe45b72095e6625327d4f73d55b846e95440f5ae77d98f50c1
2026-09-02 00:00:00,ZONE-01-AMOC-CONVEYOR,34.999999871424336,1000.0,0.0,f9c3b67fe6a20d546dd4ae7fc1fe8dbdf6e635658207f7711d9ace9d09512334
2026-09-09 00:00:00,ZONE-01-AMOC-CONVEYOR,34.9999998193011,1000.0,0.0,7c3918408bc4293b2bb2893da92f389891eed5b890e7c2898f7b16c7be90d9c5
2026-09-16 00:00:00,ZONE-01-AMOC-CONVEYOR,34.99999986529193,1000.0,0.0,bc1ebce70252b4bcd29023ad510e8f9cb9d47d217c2cb9a2dcb0db110f52f363
2026-09-23 00:00:00,ZONE-01-AMOC-CONVEYOR,34.99999982156649,1000.0,0.0,2cb819a25132ddffea902be975d29b2a52fd1aece0fe769c7912b97309714fef
2026-09-30 00:00:00,ZONE-01-AMOC-CONVEYOR,34.999999792657825,1000.0,0.0,3f47ab630527415628a29856f7d5021c88210ce750138b8a6d9ae5d3295af151
2026-10-07 00:00:00,ZONE-01-AMOC-CONVEYOR,34.999999790699015,1000.0,0.0,87025855ba0e87c6344bd149d4f574e019e49e53c37fe337b06f56851ee377a3
2026-10-14 00:00:00,ZONE-01-AMOC-CONVEYOR,34.99999976697007,1000.0,0.0,0e281a13e90de2a6aa4ff54f90477dcae30d9c7d3a1b5832946afe7100f4caad
2026-10-21 00:00:00,ZONE-01-AMOC-CONVEYOR,34.999999765314534,1000.0,0.0,803d1d8846d8ccda088dc161f9ed089aaf45e815a70b0dcc3a11fdb43a92d7e4
2026-10-28 00:00:00,ZONE-01-AMOC-CONVEYOR,34.999999741617145,1000.0,0.0,48c6b73e58904a4b075a06e93029d65faaba0dbc5674b30a3e5c1464d95c1cd3
2026-11-04 00:00:00,ZONE-01-AMOC-CONVEYOR,34.99999974676825,1000.0,0.0,cdd121611770dfa7bd5f8742c127543d263f6a01e8c7b1bba386deb2e20bb49e
2026-11-11 00:00:00,ZONE-01-AMOC-CONVEYOR,34.99999975564755,1000.0,0.0,6df75064668f35f30dde39c8b39ffd7d197e8f40338babd2d1be4a13db9854ae
2026-11-18 00:00:00,ZONE-01-AMOC-CONVEYOR,34.99999976358975,1000.0,0.0,77528b344156d1c13fb79a904798520e181a463fcf84904398670942f83f3739
2026-11-25 00:00:00,ZONE-01-AMOC-CONVEYOR,34.999999728941326,1000.0,0.0,a0905284a75af826a6413c257ae570d177fe628b71a31d49422177ab67e6fc26
2026-12-02 00:00:00,ZONE-01-AMOC-CONVEYOR,34.99999972061633,1000.0,0.0,b9f9558ce6982bf7a2c0748dd453687127af8cf0869b4a22b866cf4d4dfdc456
2026-12-09 00:00:00,ZONE-01-AMOC-CONVEYOR,34.99999973341331,1000.0,0.0,e0b5f200c2e48a0c10b35ab862d330c38226dfe8e80a45bebcac7a43ca87f94f
2026-12-16 00:00:00,ZONE-01-AMOC-CONVEYOR,34.99999970798814,1000.0,0.0,285d944a8128d382cb5616989453751f188d804b53055e110de536b0550254e5
2026-12-23 00:00:00,ZONE-01-AMOC-CONVEYOR,34.99999968460074,1000.0,0.0,9b5a8f117b018c54365395d1ee08e3255d8848ae1abe3891d0a9fea9add5fc4c
2026-12-30 00:00:00,ZONE-01-AMOC-CONVEYOR,34.99999968512773,1000.0,0.0,3d5e18e5aae380e470ee621af237ba2278829b1e4611042d825171c1e6b0c01e
2027-01-06 00:00:00,ZONE-01-AMOC-CONVEYOR,34.99999965751036,1000.0,0.0,96b81964112305d6f3e76b0e7ab99aa5403b07c3a38bc96bf1f60cf3c6dc481a
2027-01-13 00:00:00,ZONE-01-AMOC-CONVEYOR,34.99999966853588,1000.0,0.0,ffb42595153586888f87a48682289446439724462bded5dcfb26b6751f01bf63
2027-01-20 00:00:00,ZONE-01-AMOC-CONVEYOR,34.99999962241216,1000.0,0.0,6d1ee682425247333d1172774297fd9f2685c6baac8daa8a4f3be8be7ba586dc
2027-01-27 00:00:00,ZONE-01-AMOC-CONVEYOR,34.99999966919149,1000.0,0.0,5193a64c952807fd7202e030521c447da1f021588744cfb16212869c162316c0
2027-02-03 00:00:00,ZONE-01-AMOC-CONVEYOR,34.99999963022084,1000.0,0.0,6f42df54ebd45f45d771de85977922dc58a14da4f44cb82a22fa23eadceec996
2027-02-10 00:00:00,ZONE-01-AMOC-CONVEYOR,34.99999960058525,1000.0,0.0,c27303e72816af532ffcb8421e78bfd9c6519feb349f8003f904450e1802a854
2027-02-17 00:00:00,ZONE-01-AMOC-CONVEYOR,34.9999996199021,1000.0,0.0,3705baa8a8c683007e51c15edd62bed9a5877daf7d57616c822c152d1b815599
2027-02-24 00:00:00,ZONE-01-AMOC-CONVEYOR,34.999999581101186,1000.0,0.0,e9b0688addcedd938d122def29d7cffa5a1b4bb1f8ea1e5cfd449f22a419d982
2027-03-03 00:00:00,ZONE-01-AMOC-CONVEYOR,34.999999588383574,1000.0,0.0,3164017193f3309edaeb124f5bc261b0b245d194eba79fa179f118bb5c4020f0
2027-03-10 00:00:00,ZONE-01-AMOC-CONVEYOR,34.999999584024096,1000.0,0.0,0b90ab1ff7255a1ade0bdbc034b89d6c539ce4748224e31d9e5380b0a4cbed51
2027-03-17 00:00:00,ZONE-01-AMOC-CONVEYOR,34.99999957574476,1000.0,0.0,cb3991bab7c47d9b06a979685c75ae076e11c840ebeb1887362e1591af4a4031
2027-03-24 00:00:00,ZONE-01-AMOC-CONVEYOR,34.99999954243552,1000.0,0.0,623c7425f4033bb2acdce196e97106c4b2729d19ab9ce9dcabf9f0beb8fc8c6c
2027-03-31 00:00:00,ZONE-01-AMOC-CONVEYOR,34.99999950678664,1000.0,0.0,6e811442c1852958830c28b59427ddf23bff1abd94a075c165b9cc0bcd615bad
2027-04-07 00:00:00,ZONE-01-AMOC-CONVEYOR,34.999999557241246,1000.0,0.0,fdda075cc97a1c2526c745584d428171980c00eac23c9d4987364392638119cd
2027-04-14 00:00:00,ZONE-01-AMOC-CONVEYOR,34.999999565867896,1000.0,0.0,be6d38b084fc879d9fb381609bde9915549d6dc8bad06302c20fc117271b4d44
2027-04-21 00:00:00,ZONE-01-AMOC-CONVEYOR,34.99999950492756,1000.0,0.0,ff0b032187bc6ca544fb3bc76ee6664bc61b809bda1d9176877534be3c634d79
2027-04-28 00:00:00,ZONE-01-AMOC-CONVEYOR,34.99999948301569,1000.0,0.0,52ebee44065db55e4517adc9ee726c3844a70b3ada9fee447fe23a7382b286ce
2027-05-05 00:00:00,ZONE-01-AMOC-CONVEYOR,34.99999951435503,1000.0,0.0,fb84a489f0c214bc66b5d3a0ede509ffe3a8ca8e94f3de20be81cc3c07f33280
2027-05-12 00:00:00,ZONE-01-AMOC-CONVEYOR,34.99999948495569,1000.0,0.0,2d04d29b384684f611e6138bc9dc44fcc75e35422029f2e7ceb2abde04e1ea7d
2027-05-19 00:00:00,ZONE-01-AMOC-CONVEYOR,34.99999946920256,1000.0,0.0,d4440f863faec52c5885ab800f2aa57a6fb532717cd7922864b3b0c7b88a7175
2027-05-26 00:00:00,ZONE-01-AMOC-CONVEYOR,34.99999948071148,1000.0,0.0,68678469ad4b64486ee7457e625f17fe3c4d717323a84f9723aa25e071c218f6
2027-06-02 00:00:00,ZONE-01-AMOC-CONVEYOR,34.99999944476397,1000.0,0.0,e24ea3b539f8ce9e59ba1d55f9343131b8dc3b4ed1baefd009d9389196b36c3b
2027-06-09 00:00:00,ZONE-01-AMOC-CONVEYOR,34.99999947506654,1000.0,0.0,8588ac48e795d903c900afa188aadd558ccee4e7dc6727674dcdc367098e7c6a
2027-06-16 00:00:00,ZONE-01-AMOC-CONVEYOR,34.99999942444823,1000.0,0.0,67811476993def3db5f7b090f0aa22811bad96c44a3e32872a7c812799df075a
2027-06-23 00:00:00,ZONE-01-AMOC-CONVEYOR,34.99999939302285,1000.0,0.0,2a9c03c5db74480d52e46c6fb6dc8f5210f7bcb0f6ef4c4055990273a08bdc10
